# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 2.670197536505293,12.260815953374415,4.818172566422824,-173.03580473344698,1.0,0.0,-0.013625795826408807,0.4938801998198973,-0.7809544277367747,0.33301679423690966
 2.6888335884880643,12.242316822661738,4.815917661462552,-173.05035864075845,1.0,0.0,-0.014411095752540997,0.5000863181084322,-0.825958298515084,0.3331765824450269
 2.707457761366533,12.223828879430746,4.813669157405473,-173.06574143090043,1.0,0.0,-0.015198145592738958,0.5062914563789458,-0.8710618908061472,0.3332796444686504
 2.726070294391515,12.205351855802226,4.811427286883532,-173.08195409910982,1.0,0.0,-0.015986859836817364,0.5124946347681728,-0.9162603108014663,0.3333258824237454
 2.7446714270400783,12.18688548389697,4.809192282528672,-173.0989975786917,1.0,0.0,-0.01677715337114311,0.5186948737223362,-0.9615486235010813,0.3333152106843897
 2.7632613990271673,12.168429495835774,4.806964376972838,-173.11687274066676,1.0,0.0,-0.017568938097556178,0.5248911941518297,-1.00692184747285,0.3332475559345484
 2.781840450317234,12.149983623739423,4.804743802847974,-173.13558039331608,1.0,0.0,-0.018362127001936894,0.5310826175858271,-1.0523749583881146,0.3331228572172411
 2.800408821135855,12.131547599728712,4.802530792786024,-173.15512128178366,1.0,0.0,-0.019156631587804944,0.5372681663267953,-1.0979028903165546,0.3329410659800583
 2.818966751981362,12.113121155924434,4.800325579418933,-173.17549608769724,1.0,0.0,-0.019952363386908013,0.5434468636048827,-1.1435005343037505,0.33270214611821547
 2.837514483636475,12.094704024447378,4.798128395378645,-173.19670542875497,1.0,0.0,-0.020749231989751375,0.5496177337321635,-1.1891627408205405,0.3324060740145732
 2.8560522571799147,12.076295937418335,4.795939473297104,-173.2187498583506,1.0,0.0,-0.02154714693739532,0.5557798022567095,-1.2348843184656442,0.33205283857643375
 2.8745803139980235,12.057896626958097,4.793759045806254,-173.2416298651669,1.0,0.0,-0.022346017466338006,0.561932096116468,-1.2806600386047144,0.3316424412694564
 2.893098895796366,12.039505825187458,4.791587345538039,-173.2653458728477,1.0,0.0,-0.02314575117184319,0.5680736437929185,-1.3264846307731029,0.3311748961482645
 2.9116082446113354,12.021123264227205,4.789424605124404,-173.28989823957636,1.0,0.0,-0.023946255856077084,0.5742034754644879,-1.3723527877812993,0.33065022988447607
 2.9301086028217185,12.002748676198133,4.7872710571972945,-173.31528725774135,1.0,0.0,-0.024747438020330557,0.5803206231596962,-1.4182591642324092,0.3300684817907545
 2.948600213160275,11.984381793221033,4.785126934388652,-173.34151315356542,1.0,0.0,-0.025549204209443867,0.5864241209100098,-1.464198379578275,0.32942970384255194
